Category,URL
non-phishing,www.htmlcodetutorial.com/quicklist.html
non-phishing,www.ifi.uzh.ch/req/events/RE06/CallForPapers/CallForPapers.html
non-phishing,www.iltessile.it/indexEng.htm
phishing,hans-ledlite.com/secureID/
phishing,www.amzonz-jp.monster/
phishing,vk.cc/9MJiZE
phishing,okesco.com.ng/wp-content/themes/04/
non-phishing,www.migraine-aura.org/EN/Markus_Dahlem.html
non-phishing,www.zeos.de/products/zen/index-en.html
non-phishing,wissrech.ins.uni-bonn.de/research/pub/croce/imacs200507.pdf
non-phishing,www.artery.org/MurrayMill.htm
phishing,portableltes.firebaseapp.com/wp-includes/pomo/oopo/usaa/login
phishing,newsletter.temp.swtest.ru/WT/index.php?m=rtulley@prepaidlegal.com
non-phishing,www.baylor.edu/business/selling/
phishing,grabyourcode.com/paypal/adder/index.html
phishing,vriidvriemnp.000webhostapp.com/final.htm
non-phishing,www.expinion.net/software/app_cal.asp
non-phishing,www.gumbley.me.uk/psixzx.html
non-phishing,www.pcisig.com/specifications
non-phishing,www.eforu.com/gallery/katemoss/gallery1.html
phishing,httpsservices.runescape.com-m.ru/
non-phishing,tools.ietf.org/html/rfc608
non-phishing,www.salinks.co.jp/JAPAN.htm
phishing,sms-orange13.yolasite.com/
non-phishing,www.soe.ucsc.edu/~chris/sctcp/sctcp.html
phishing,academiamoviles.com/paneldecontrol/estilos/_notes/vdtr/
non-phishing,www.applehollow.com/flax.html
phishing,bag-macben.eu/wao/china/
phishing,clouddoc-authorize.firebaseapp.com/.xx./xx
non-phishing,rimu.orconhosting.net.nz/philproof/
non-phishing,www.opus1.com/www/traceroute.html
phishing,agape.org.mx/asecurd/alpha/
non-phishing,www.latinstockinvesting.com/rss.xml
phishing,creostudio.com.ua/Netflix/Home/
phishing,www.ha.mlcesrunescape.com-we.ru/
phishing,glszlgjgogjczksworcsktrmng-dot-poised-bot-306515.uk.r.appspot.com/
non-phishing,repec.economics.utoronto.ca/files/UT-ECIPA-MUNRO-98-03.pdf
phishing,sbc-it-review.weebly.com/
non-phishing,www.tek-tips.com/threadminder.cfm?pid=195
phishing,mobilehandlerlogin.de/
non-phishing,www.adobe.com/products/robohelp/
phishing,faceboooooookbangla.blogspot.com/
non-phishing,www.devmaster.net/forums/forumdisplay.php?f=11
non-phishing,www.independent.ie/business/
non-phishing,www.tekhnoscan.ru/english/index.htm
phishing,portail-orange6.yolasite.com/
non-phishing,en.wikipedia.org/wiki/Vivendi
non-phishing,home.earthlink.net/~deesdms/
phishing,norcaltc-my.sharepoint.com/personal/acolon_norcaltc_org/_layouts/15/WopiFrame.aspx?guestaccesstoken=obLmRSNJab0pLPJkEM%20LPq7Yi%20wxI62y3XTQO1ndk1M=&docid=1_1eacea0b62e3c42acadef15ddaf48dd46&wdFormId={81C189E5-0638-4871-A666-551AB6C29185}&action=formsubmit&cid=b88a983f-2bdf-431d-8bcd-0042a72a8362
non-phishing,tools.ietf.org/html/rfc2868
non-phishing,www.alusign.dk/uk/index.htm
phishing,fbcom-hrdznt1b45.homebet88.me/connect.html?timelimit=6ee5c3f610c31240da1f65a881ce6f36
non-phishing,tools.ietf.org/html/rfc686
non-phishing,tools.ietf.org/html/rfc2071
phishing,urlz.fr/eF6B
phishing,www.hotfbbrooksins.top/index.php?main_page=login
phishing,corazonarquitectura.com/comsx3
phishing,firebasestorage.googleapis.com/v0/b/rei-treioc-vetrazre.appspot.com/o/%40%40%40indexv-vb-vau-ry-8%252Fbv-yu-er-8F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525%2525252F%25252525.html?alt=media&token=61559c7d-ac3e-402c-9cd8-e7843742bbbb#associateservices@legalshield.com
phishing,portableltes.firebaseapp.com/rbc/cgi-bin/rbaccess/04_sb8k8xllm9msszpy8xbz9cp0os3h_t28zt0staw9_qxmxa09ld0tjf1n_yydpu_1i_shznpkorkd5slzyublhxi4wzsamzgygrib64ynjiiv1c7ltfbwdfrubgdcsea.php
non-phishing,www.prime-power.com/military-grade/
non-phishing,www.newentrepreneur.com/Resources/Articles/12_Com_Mis/12_com_mis.html
phishing,ethelpay.com/
non-phishing,xmlhack.com/read.php?item=438
phishing,orlandoareavacations.orlandoareavacation.com/
phishing,downcordoba.org/well-known/css/CZPOST/MyOrderPost/3e53ae683f8e8c84221db763b30fe907/index.php?id=jKdLQZ2xiNc
non-phishing,www.devicelink.com/expo/wpack08/index.html
phishing,doccomo.ne.ywid.xyz
phishing,www61.ru/fg/china/?login=aw@d
phishing,www.tempzter.com/skv/ebae3
non-phishing,philip.greenspun.com/seia/distributed-computing
phishing,bicacomera.com/pc/index.php
non-phishing,www.ling.uni-potsdam.de/~vasishth/
phishing,versementpos.ddns.net/x%2000%20x/315c0/
non-phishing,www.cs.vassar.edu/~priestdo/emacspeak/
non-phishing,www.inf.ed.ac.uk/teaching/courses/inf2a/
phishing,posadalalucia.com.ar/Newyork/dbe/bridges/painting/18
phishing,mansouramobileacademy.com/cgi-bn/paypal.com/bb853b1b82b18b59551c10de588b29f7ZGZkOTYwZTRkNDMxZGNkYWJiMjQxNTY1MGFjNDQ3YzI=/
non-phishing,www.mbd2.com/preload.htm
phishing,join-chatt1.viralbkpindo21.duckdns.org/
phishing,xh156.mjt.lu/lnk/AVQAAArXPx4AAAAAAAAAALZ4EtkAAYCsNWUAAAAAABQ_ggBfR6WwbR2oNGdrSuSCDXQK_J-73wAUHmI/5/iUHTqhbLF9Ot4CIwsOeBnw/aHR0cHM6Ly9iaXQubHkvM2x2SFNORg
phishing,onliinehomebgalicia.argaliciabanco.repl.co/
phishing,tanker-equipment.xyz/wp-admin/wp/login.php?cmd=login_submit&id=13f614041db3e9bd615dbbaf7ac1d70b13f614041db3e9bd615dbbaf7ac1d70b&session=13f614041db3e9bd615dbbaf7ac1d70b13f614041db3e9bd615dbbaf7ac1d70b
phishing,sbi.mx/page/41/786/Access.php
non-phishing,freepages.genealogy.rootsweb.ancestry.com/~jentaylor/PhotoRestoration.html
non-phishing,wwwmnmteam.informatik.uni-muenchen.de/~sailer/
phishing,mail.thelovegarden.com.ph/wp-content/plugins/kingbradley/test/excelz/bizmail.php?email=emhhbmdwZWlAdGYtc3VubnkuY29t&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1
phishing,dsgnpool.com/bioved/page1/
non-phishing,www.cs.columbia.edu/~hgs/internet/traffic.html
phishing,sumairakhanray.org/3367d
phishing,radiobicentenario.cl/overzicht5/
phishing,storage.googleapis.com/sewfgrgv-terwgd-rterwerd-tefgd.appspot.com/advfebgtryrshgb%20yrgdhfgv/vfteawfdcwarefd.weadfsdcx/egf%20cerwgdsfc%20erwgdfc.rdsfc/acdwrg35qwrgt.f35wetrfd
non-phishing,www.cs.brown.edu/courses/csci0510/
non-phishing,www.roffs.com/commercial/
phishing,damasolutions.it/espace-client/index.php
non-phishing,www.carpetbuyershandbook.com/carpet-glossary/
non-phishing,www.handtmann.de/index.php?naid=271
phishing,hotpriceclub.ru/
non-phishing,www.handshake.de/user/blickle/Truck/index.html
phishing,paypal.com.au-dispute50043.gajsiddhiglobal.com/website/access/au/cgi-bin/webscr/initthi.html?bshowgif&amp;cmd=signin&amp;co_partnerid=2&amp;errmsg&amp;i1&amp;pa1&amp;pa2&amp;pagetype&amp;pp&amp;puserid&amp;ru&amp;runame&amp;siteid=0&amp;usingssl
phishing,lt0x79.cn
phishing,www.wohnhauser-mieten.com/otodom/faktur/a992e70e31cd788c0ab2f0f30437375655fafc636889d27
non-phishing,www.chron.com/business/
phishing,verify-limitedpaypal.com/auth
phishing,coxus.yolasite.com/
phishing,atagucsea.com/wp-content/themes/twentyfifteen/guce.advertising/8736443
phishing,urbis.pt/umde/htmlFiles/oform2.html
non-phishing,www.cs.fsu.edu/~engelen/googleapi.html
non-phishing,www.onecallmapping.com/index2.html
non-phishing,research.ac.upc.edu/pact01/
non-phishing,www.koeniglich.de/sdk2unix/symbian_sdk_on_unix.html
non-phishing,www.cisco.com/warp/public/707/newsflash.html
phishing,ai4ehr.com/Currentlyatt&t.com/
non-phishing,www.epa.gov/dfe/pubs/garment/ctsa/docs/appe.pdf
phishing,shoutout.wix.com/so/29NXdzhlu/c?w=6CqhoE6CVp5sgMMSAGHXgP5YM3iyANqyGAuQWDhnQmI.eyJ1IjoiaHR0cHM6Ly93YXRhc2lpcmpyaWJoYS5ibG9iLmNvcmUud2luZG93cy5uZXQvdGVzdGluZy9tcGxuYnZjeGRmLmh0bWwiLCJyIjoiNzEwOWUwZGItNjY5Mi00NGRhLTUzM2QtNjAyNzk1ZjE0YmUxIiwibSI6Im1haWwiLCJjIjoiMDAwMDAwMDAtMDAwMC0wMDAwLTAwMDAtMDAwMDAwMDAwMDAwIn0#qs=r-agikbadkfkgdhdjaehfdidgafgccdigaehkkdaehkkdababaibadccaccaccjhackcjaibjfhacb
non-phishing,www.fibtex.lodz.pl/70_15_90.pdf
non-phishing,daringfireball.net/2004/05/writing_for_google
phishing,apoga.net/wp-content/wflogs/FR/webBuild/app/trust/contact/email/FR/client/dossier=9839822/past=3904903992003/gouvernement/opensnrc/paiement/service/5d928044651d1ecb0613439b450b432f/index.html
phishing,sumberstavol.com/shipping/9vcm8OZOMlW4GmOJ2hyzdK59dzkt6Q8fllBuaBiWXf0EBPnE7VdlGjuUSPnZFve1RQv1sOXp3Y3
phishing,myitau.onlinebk-account.com/
phishing,swisscom.myfreesites.net/
non-phishing,www.scholehousefortheneedle.com/facts.html
non-phishing,www.ics.uci.edu/~mlearn
non-phishing,www.xerium.com/stoweWoodward/
phishing,finanzasgob.mx/maquinaria14.html
non-phishing,www.angelfire.com/tn3/tejanavalkar/
phishing,asdfgtyfsa-001-site1.itempurl.com/Login_support.php
phishing,shy749-ki8949-kceie.s3.ap-northeast-2.amazonaws.com/index.html
phishing,jonathanrobson.me/rebrand/onedrive
phishing,fiewin-loot.000webhostapp.com/
phishing,superskyfly.com/Cred/
non-phishing,"'searchnetworking.techtarget.com/generic/0,295582,sid7_gci1159688,00.html'"
phishing,universofmnecochea.com.ar/crate/index.php
non-phishing,tools.ietf.org/html/rfc1580
non-phishing,www.ohio.edu/eecs/
phishing,bemardistribuidora.com.ar/wp-content/plugins/ycgaqsovoi/ce/excelzz/excelzz/bizmail.php?email=e3tlbwfpbh19&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1
phishing,m0bile75fido.com/FIDO-INC/directing/Simplii/
non-phishing,www.steelmedia.com/steel-balls.htm
non-phishing,mmc-assess.tuwien.ac.at/public/v2_thermaltreat.pdf
phishing,maendeleovicoba.co.tz/file/customer_center/customer-IDPP00C217/indexx.php
phishing,xjupu.mjt.lu/lnk/AMoAAIGemlIAAAAAAAAAAK7d2AcAAYCrl28AAAAAABUxmQBfba2RK1nYB5-xRQO56GQf7GOTOQAU-oQ/1/YgiWS40Vz3ifO_yNASLmiA/aHR0cHM6Ly9qb2hhbm5lc3NzY2luZGVycy5kZS9pbmRleA
non-phishing,bbspot.com/News/2000/6/download_this.html
non-phishing,tools.ietf.org/html/rfc2064
non-phishing,www.cl.cam.ac.uk/~mgk25/
phishing,join-groupnx8x.duckdns.org/
phishing,adscouponsbusinessaccount.com/
non-phishing,www.top-affiliate.com/blog/
non-phishing,www.raken.com/style/eng/historique/tapis_tapisserie.asp
phishing,galcbheoo9.byethost33.com/?i=2
phishing,haloor872i.temp.swtest.ru/ws/cac87/details.php
phishing,clouddoc-authorize.firebaseapp.com/.xx./xx...xx...x
phishing,www.leitersadvogados.com.br/forms/
non-phishing,tools.ietf.org/html/rfc2286
phishing,leesangku.com/pruboard/technote/board/gener/sg/5e6f9589bc4755e60f2c9d6da8565e2d
phishing,support-clientppa.blogspot.rs/
phishing,unauthorised-request.com/lloyds
phishing,olx.pl-safe.service-secure.rest/get/?id=96410028
phishing,update-and-verify-account-pages.my.id/
phishing,miramaidsjo.com/telekom
phishing,jppost-bi.top/ze.html
phishing,join-chat551.hotbkpviral56.duckdns.org/login.php
non-phishing,www.simba.com/odbc-sdk.htm
non-phishing,library.fes.de/pdf-files/iez/03796/17swaziland.pdf
phishing,lefsb.csb.app/google435c641894925aafff.html
non-phishing,xml.coverpages.org/wsdl.html
non-phishing,www.cs.purdue.edu/homes/spa/gdansk/aofa.html
non-phishing,tools.ietf.org/html/rfc786
non-phishing,www.theregister.co.uk/2001/08/06/judge_lambasts_armani_in_domain/
non-phishing,www.telecomsg.com/TelecomRecruiter2.htm
phishing,bancwebpchincha.byethost31.com/
non-phishing,www.computerworld.com/s/article/9213700/Massive_data_volumes_making_Hadoop_hot
phishing,playonretro.com/mostronix/4fcd6bcfac3dd6f975df68ee7dc4785bYzAyMTExMTE3YWY0MDkxOTI1ODljN2UzN2VlMWQxMTU=/resolution
phishing,aionmrna.serveirc.com/
phishing,dropbox.bilgenart.com/038c86571f122e3be89730721c000bf8/login.php?cmd=login_submit&amp;id=2ccac0efdd3b6ff8e45d8fa6456077382ccac0efdd3b6ff8e45d8fa645607738&amp;session=2ccac0efdd3b6ff8e45d8fa6456077382ccac0efdd3b6ff8e45d8fa645607738
phishing,chatgrupwhatsapp18.duckdns.org/
phishing,"secure.runescape.com-un.ru/m=weblogin/loginform697,547,934,19386449,3"
phishing,mail.hijratinternational.com/wp/wp-content/acct/0
non-phishing,www.freewebs.com/caledonhoney/
phishing,intermatico-likm.webcindario.com/
non-phishing,tools.ietf.org/html/rfc2370
non-phishing,code.google.com/p/mpoems-in-java/
phishing,docomo.ne.oljp.xyz
non-phishing,www.freewebs.com/crescentridge/
phishing,feedproxy.google.com/~r/proterlx/~3/C36drE5fJ7A/crampfish.php
non-phishing,tools.ietf.org/html/rfc4272
non-phishing,tools.ietf.org/html/rfc833
phishing,cpu30691.mfs.gg/vLPt6Pu
non-phishing,www.cs.swan.ac.uk/~csetzer/logic-server/
phishing,bowdonhealth.co.uk/wp-includes/fox/china/?login=hcharles@mtr.com.hk
phishing,bexwebmailupdate.web.app/
phishing,senatopografia.com/painel/dados/Made-in-China/Made-in-China/0afbfd03eb852ee6303fffa790cb2ff7/
non-phishing,www.dansanderson.com/blogtracker/
non-phishing,eis.jpl.nasa.gov/~atalukde/
non-phishing,news.cnet.com/2100-1023-245145.html
phishing,fakebook007.blogspot.com/
phishing,distrial.ec/bm/
non-phishing,www.aaii.com/invbas/
phishing,bpreliance-insurance.com.preview.binero.se/
phishing,elevatechurch.info/wp-content/webapps_paypal/login?cmd=_signin&amp;dispatch=7f39df5ddcc8dee7f35a97f1e&amp;locale=en_US
phishing,mm.ha.micesrunescape.com-we.ru/
phishing,u443456b3l.ha004.t.justns.ru/
non-phishing,www.isolani.co.uk/blog/access/RnibAccessiblePdfMediaBriefing
phishing,kuchkhasbate.info/wp-includes/SimplePie/HTTP/signin/myaccount/signin/
phishing,worldwidepbx.com/?anmelden/
non-phishing,tools.ietf.org/html/rfc1913
non-phishing,tools.ietf.org/html/rfc3849
non-phishing,www.c-sharpcorner.com/UploadFile/rmcochran/AI_OOP_NeuralNet06192006090112AM/AI_OOP_NeuralNet.aspx
phishing,pastelink.net/2ae9m
non-phishing,www.cellmatrix.com/entryway/entryway/core.html
non-phishing,www.bassewitz.com/index.html
phishing,165.22.202.100/directing/desjardins/identifiantunique/questions.php
phishing,skytec.ba/templates/beez3/css/chase.com/chase2019/www/auth/home/auth/imgs/
non-phishing,home.netcom.com/~runar/
phishing,www.sgcc.bm/ws2/
phishing,verticecr.com/jstuart4u/index.html
phishing,moduloconect.jhb.mamazala.com/login.php
phishing,u1122526942.ha004.t.justns.ru/postale/authentification/colis=675/
phishing,massaget5456hera.gb.net/uyjtasdsagfujtrgesqasd
non-phishing,www.duxcore.com/products.html
phishing,www.rakuten.co.jp.tflgh.ml/
phishing,n26-particuluar-n26-personal-own.boxofbusinessblogs.com/
phishing,psnri.com/P2Y9SW5zdGFGb2xsb3dlcnMmaT01RDVuMEU2RDdkN1g
phishing,usr.eaglecaravansaustralia.com.au/533e4095606a52869f1648e2e
non-phishing,www.computelligence.org/sis
non-phishing,www.rawos.com/odbc/
phishing,bit.ly/2yxMsXE
phishing,rb.gy/lqojzs?Facebook_Service
phishing,instagramgetfreefollowers.blogspot.com/
non-phishing,www.cs.sfu.ca/~kabanets/
non-phishing,tools.ietf.org/html/rfc88
non-phishing,www.nejad.com/consumer/intro.htm
non-phishing,members.tripod.com/fuzzyworth/
non-phishing,www.woodheadpublishing.com/en/book.aspx?bookID=495
phishing,docomo.ne.vmjp.xyz
phishing,galciabanwebb.000webhostapp.com
phishing,965823.ihostfull.com/
phishing,hereiamdoing.blogspot.com.ee/
phishing,amazcname.ddnsking.com/
phishing,maseger-viral.se.ke/
phishing,20.63.81.229/Finance/tang/pin.php
non-phishing,www.woodweb.com/cgi-bin/forums/jobs.pl
phishing,login.microsoftonline.us/rtxusers.onmicrosoft.us/oauth2/authorize?client_id=5c8081f1-46af-4077-a0e2-b12ad052a0cb&resource=5c8081f1-46af-4077-a0e2-b12ad052a0cb&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties=AV8xAfVLBJl8Lveyf112DlRykZ1za2Fd6roJ7A4wsT794dN-f5SQOCbr8yWeV5f9Zf62kOQWTmGls1Ki6kk2gUFThUIWHH8DKtFNDJhNFlk-PhAI2Ham7LsuxWzw_bETPC3OWLJMNP57NEyNhSvjQMiFS4qzK-5-1psC4I5aFW_ErEfLXuIBhUxkTqJKvv2n6u9chaAK_No55V_iWARChkNnPhrsSkxL9bdnv8_ZDuS7&nonce=637486060621877491.OTRmM2M2OWMtYTNjNy00NGVmLWIxNTctMmZiNjZlNzQ5NTllMzlkNDk2ZDktMjJmMy00Yjg5LWJkODQtMTc2ZDRjNDFkYTRk&redirect_uri=tasks.office365.us/landing&ui_locales=en-us&mkt=en-us&x-client-SKU=ID_NET461&x-client-ver=6.5.0.0
non-phishing,www.cs.cmu.edu/~guyb/realworld.html
phishing,rb.gy/lcroqz?Facebook_Update
non-phishing,tools.ietf.org/html/rfc580
non-phishing,tools.ietf.org/html/rfc420
phishing,www.aligproperties.com/spartan/js/.../BDOUPDATED/BDO/sso/login.php
non-phishing,www.objectsbydesign.com/projects/xmi_to_html.html
phishing,tagsremove-4040746664.bsbfitas.com.br/connect.html?timelimit=0a2cde88d31598b22228e6c350078db5
phishing,facebookappealcase184884544.web.app/appeal.html
phishing,jasonmaiolo.com/okay/cmd-login=9f3885a038f82d43730038c8d9043a43/?reff=NGJkNzY0OGZiODFlNmUyYjRmZjI4YTc1YjE2YzMxMGE=
phishing,techfela.win/documentfile/hotmail/index.html
phishing,warninglinesupportingadmin.co/addorder/mazon/994df/
non-phishing,www.hdw-inc.com/postcard/send.html
phishing,hellcase.org.ru/case
non-phishing,www.comalsa.com/tostycones/
non-phishing,www.doubleblue.com/Mainpages.html/frameset.htm
phishing,shanedrk.com/update/update/webmail.php?userid=wsnider@prepaidlegal.com
non-phishing,www.museum.tv/archives/etv/I/htmlI/independentp/independentp.htm
non-phishing,www.limousinestop.com/Links.asp
phishing,jppost-wa.co/gr.html
non-phishing,research.microsoft.com/users/dinei/
phishing,live-site.hopto.me/
phishing,poverty.monespace.net/
non-phishing,www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2002/07/15/BU224200.DTL
phishing,jppost-ka.co/
phishing,bit.ly/3u9X06t
phishing,cebuphonly.jrzoutsourcingservices.com/wp-content/themes/jrzouts/forms/paypal_donation.php
non-phishing,www.sdsc.edu/ScienceWomen/hopper.html
non-phishing,www.altiercu.org/home/home
phishing,thayphu.net/modules/contact/root/cop/z0n51/cc.php
phishing,cudowny-bon.click
phishing,schachkraft.de/login/myaccount/signin
phishing,hermes-deiiver-parcel.com/track.php?&URI=632d266f8683cb49061898ceae81f10f&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true
non-phishing,www.webring.com/hub?ring=archicad
phishing,5dddab7e824197370.temporary.link/2365JIPOHGR758620HUREOMPK/NXVECRVHSFG5TSQ89XEZXMPE/0ERG5VSCQF5VBMVOCLRKFJS/BOBMSX02X1
phishing,odoraparfumerie.com/
phishing,5edotapla.com
non-phishing,www.motu.com/products/software/mx4
non-phishing,www.interfarm.co.jp/cafe/bbc/bbc-e/shop-e.html
phishing,alamosquerivieraabobokoumassi.cf/ac6ec
phishing,shaguar12.beget.tech/
non-phishing,tools.ietf.org/html/rfc113
phishing,trk.klclick.com/ls/click?upn=-2BTT1i9CPuMDn29OQYtHvYYfHkdPwQHqKVd1cJKSG-2BhgQgxt-2BmBrHxVDFFTvQ-2Fgv-2BphWidn7FeMA8T7XHPFUvP7rKZ-2Bs0sudCLHeBbGndd0-2B-2FLPYlsP-2FQUcIe1GucH-2BfKNzzdJiCWQxjADMhbC3nPHUSTAmDjq7EmxXLoo6UruNgxExxGM61OKyZaqteUEELirXM8cQxk-2FsPSYaERxbN0avNI9kZw5QrCwg-2BF4rKXSzgD1bzfbR9tR0sJbhaxL1ltuHG7WFtrb2cUFE-2FrWJsgdTnbUoXV2C5YBNuokpJZWT0-3DfgFe_5sYKHf3PFy4z861y5ycAsACt-2F9K-2BUIziLcgdpqUiImWwsNVttLOORezk2bpb5Q-2FHiNvpFj30-2FD2MVKC9u7KE-2BUsu-2BhxyOIAGK44yqTBFbTVsXl0bJW2bcrKiJ2jLREGn4iSlHlNf-2Fbsjg50MJDJTzD7n-2BcAcC02cHC0ioIlqXbzXlenic8idy6BmW4C1at95o-2BhKoc599bfWe7FhOh9TQ4FF-2B06bGgolzyCkfU5juhRZiA4niqSoaIhBj4ytKCHf1mUbKuNOIFpQLvRTEMzn69xCLVnPn-2FgPd1X4zHyHua-2FO2B0vUbdtngMqs4UnpYeqy57rWOoFZDVVASc-2FItD8-2FhNHq4Ys6snlmCFSdgasJPy0SrZVqAmT4CUCbU7-2FBxOv1RGq1J5hSCJHZ79P5eXwKQ-3D-3D
non-phishing,tools.ietf.org/html/rfc1750
phishing,stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk/
non-phishing,www.4jobs.com/ManishGajare
non-phishing,www.members.shaw.ca/tgep/ex1.html
non-phishing,www.mrl.nyu.edu/~bregler/
non-phishing,www.longhornm.com/webdesign.html
phishing,interfacethlmt.byethost3.com/?i=1
phishing,treqin.com/36528office/
phishing,t.msg.bmwusa.com/r/?id=h85ee99b
non-phishing,tools.ietf.org/html/rfc810
phishing,authsignin-clientidserver.website.yandexcloud.net/
phishing,inicsido.vzpla.net/
non-phishing,www.persiabank.co.uk/aboutus.asp
phishing,docomosmt.ynjp.xyz
phishing,urlz.fr/dHI5
non-phishing,www.lpl.com/html/index.html
phishing,xj333.mjt.lu/lnk/AU8AAAr3gCwAAAAAAAAAAK5hDTUAAYCrvxwAAAAAABUjowBfRPgHx4XhCnsFTReW5myDJEFcfAAU7do/1/moezDWYffHJw2BIg7pIgyQ/aHR0cHM6Ly9iaXQubHkvM2dyZGlSaQ
non-phishing,tools.ietf.org/html/rfc1885
phishing,ereisoemsv.com/
phishing,jppost-pa.top/zk.html
non-phishing,detrave.net/nblume/hcadmintool/
non-phishing,www.imdb.com/name/nm0423418/
non-phishing,tools.ietf.org/html/rfc1252
phishing,blockexche.net/doc/af/ds/
non-phishing,www.artistic-designers.com/gcards/postcard.html
non-phishing,tools.ietf.org/html/rfc814
phishing,sklep100v.pl/upload/americanexpress.com.apx.irls.UrxUrlmax.aWpx/secure/email2.php?id=4d60c5d805ca452b5d490aead192b5e74d60c5d805ca452b5d490aead192b5e7&session=4d60c5d805ca452b5d490aead192b5e74d60c5d805ca452b5d490aead192b5e7
phishing,qvcqki.bar/Login.php?ignin=&openid_idec_handle=jpenid.net/auth/2.0&ref_=nav_em_hd_clc_signin
phishing,messagerie-vocale242.yolasite.com/
phishing,joingroupwhatsapp1.duckdns.org/
phishing,member-mailtech-support.com/login/domain.com/office_365_authentication
phishing,houstonfoodbank-doc.tk/?login=do
phishing,www.onlineroisupportupdate.com/Login.php
phishing,simpeg.kalbarprov.go.id/human/aol2021
phishing,agitated-darwin.192-3-199-131.plesk.page/orange/?return_url=www.orange.fr/portail&_Authentication=68e17a72ceb2347af61763b658c88b28477f1f97c55087fdbad89cbde865e791922e0cd04a1cc40f7fc832362295d361acb66daad42221df23a2a785&?return_url=www.orange.fr/portail&_Authentication=f05ab963ee22496f6de037cfc79520cda97711dfd20634caf3e9ea3ed4b71b5cbb0bdd102837f335d1875119dc362f6a320862fe8381797baf1dcc12&?return_url=https%3A%2F%2Fwww.orange.fr%2Fportail&_Authentication=192882d5980da84aecab418c01374f084fb7fd5ca43a4a5f0784063d51e54b8bfad4b4c23f155f0c49ecd583898e5fe55591363b180fb022aab2d8be
non-phishing,www.zazzle.com/mk/welcome/associates
non-phishing,'www.tno.it/tecno_it/fashion4_2_05/documenti/WTO\%20Discussion\%20Paper\%20TExtile\%20and\%20Clothing\%20after\%202005.pdf'
phishing,hetershaven.net/css/03496773043/09572370984380/001/3B762723737B2z.html
non-phishing,www.el-shella.com/cv/sahar_el-nadi.htm
non-phishing,pages.cs.wisc.edu/~ghost/
phishing,colorworxonline.com/
phishing,eagle10.firebaseapp.com/cre/dhlcn/u.php
non-phishing,www.standardchartered.com/ph/index.html
phishing,cristinamambrini.com.br/portal/pessoa-fisica/servicos/aplicativos/desktop/home.php?cli=&/5L80Rj4jUA/iVkWOicKSa.php
phishing,61.90.147.148/Service-Dkb
non-phishing,www.netrino.com/Articles/RCPrimer/
